Name: Barclay-Kingston | Temperature: -273.1
Name: Pottsville | Temperature: -1.9
Name: The Crossings | Temperature: 16.0
Name: Walworth | Temperature: -5.7
Name: Kendale Lakes | Temperature: 16.0
Name: Kendall West | Temperature: 16.0
Name: Rockland | Temperature: -1.3
Name: Warwick | Temperature: -0.1
Name: Summit | Temperature: -0.9
Name: Stillwater | Temperature: -1.2
Name: Torrington | Temperature: -2.9
Name: Kendall | Temperature: -2.3
Name: San Francisco | Temperature: 14.3
Name: South Lockport | Temperature: -1.7
Name: South Pasadena | Temperature: 15.9
Name: Mason | Temperature: 2.7
Name: Taft | Temperature: 5.0
Name: Tahlequah | Temperature: -3.0
Name: Murray | Temperature: -2.7
Name: Sheffield Lake | Temperature: -1.0
Name: Troy | Temperature: -3.3
Name: Murfreesboro | Temperature: 5.7
Name: South Daytona | Temperature: 8.9
Name: Pottstown | Temperature: -2.6
Name: Stow | Temperature: -1.1
Name: Seymour | Temperature: 2.6
Name: South Bradenton | Temperature: 12.3
Name: West Bloomfield Township | Temperature: -3.5
Name: Toccoa | Temperature: 8.1
Name: Waverly | Temperature: -5.4
Name: Scott | Temperature: -7.0
Name: Tehachapi | Temperature: 7.5
Name: Waseca | Temperature: -18.0
Name: Tomball | Temperature: 16.2
Name: Pewaukee | Temperature: -8.7
Name: Santa Fe | Temperature: 22.6
Name: Traverse City | Temperature: -7.1
Name: Sparta | Temperature: -11.7
Name: Ulster | Temperature: -2.3
Name: Wells Branch | Temperature: 9.0
Name: Torrington | Temperature: -2.9
Name: Newport Beach | Temperature: 17.2
Name: South Sioux City | Temperature: -8.0
Name: Rossmoor | Temperature: 17.7
Name: Salem | Temperature: 25.0
Name: Newport | Temperature: 10.5
Name: Simsbury | Temperature: -2.1
Name: Spotswood | Temperature: 0.6
Name: West St. Paul | Temperature: -273.1
Name: Somerville | Temperature: -0.1
Name: Rahway | Temperature: 1.2
Name: Shelby | Temperature: 3.7
Name: South Kingstown | Temperature: -0.3
Name: Union | Temperature: 1.3
Name: Sandy | Temperature: -2.0
Name: Poplar Bluff | Temperature: 4.1
Name: Reynoldsburg | Temperature: 1.3
Name: Rockingham | Temperature: -1.5
Name: Reidsville | Temperature: 2.8
Name: Uniontown | Temperature: 0.3
Name: Washougal | Temperature: 3.8
Name: Rockville | Temperature: 0.2
Name: Wanaque | Temperature: -1.0
Name: Steger | Temperature: -1.6
Name: Union | Temperature: 1.3
Name: Wellsville | Temperature: -3.3
Name: Van Buren | Temperature: 4.4
Name: St. Charles | Temperature: 2.6
Name: Rockledge | Temperature: 12.7
Name: South Patrick Shores | Temperature: 13.4
Name: Sioux Center | Temperature: -12.2
Name: Tinley Park | Temperature: -2.0
Name: Shawano | Temperature: -11.3
Name: University | Temperature: 11.7
Name: Tracy | Temperature: 11.0
Name: South Plainfield | Temperature: 0.3
Name: Vero Beach South | Temperature: 11.4
Name: South Windsor | Temperature: -1.6
Name: Sturbridge | Temperature: -2.4
Name: Wentzville | Temperature: 2.5
Name: Ripley | Temperature: 10.3
Name: Seneca Falls | Temperature: -1.8
Name: Port Angeles | Temperature: 5.2
Name: Rainbow City | Temperature: 9.1
Name: Rio Linda | Temperature: 11.2
Name: Timberlake | Temperature: -0.2
Name: Portola Hills | Temperature: -273.1
Name: South El Monte | Temperature: 16.0
Name: Kenai | Temperature: -5.8
Name: Sherwood | Temperature: 6.2
Name: Union | Temperature: 1.3
Name: Seaside | Temperature: 13.3
Name: Newport East | Temperature: 0.3
Name: Spring | Temperature: 16.3
Name: Salina | Temperature: -3.0
Name: Spring Hill | Temperature: -273.1
Name: Universal City | Temperature: 15.9
Name: Steilacoom | Temperature: 2.8
Name: Somerville | Temperature: -0.1
Name: Smithtown | Temperature: 0.8
Name: Toms River | Temperature: -0.1
Name: Smithtown | Temperature: 0.8
Name: Port Arthur | Temperature: 5.0
Name: Seekonk | Temperature: -0.7
Name: Stratford | Temperature: 0.3
Name: Stamford | Temperature: 0.9
Name: Stillwater | Temperature: -1.2
Name: St. Marys | Temperature: 5.3
Name: Sweet Home | Temperature: -273.1
Name: Riverhead | Temperature: -1.3
Name: Greentree | Temperature: 0.6
Name: Murray | Temperature: -2.7
Name: Springfield | Temperature: -0.4
Name: Scotchtown | Temperature: -1.8
Name: Tacoma | Temperature: 2.6
Name: Tamarac | Temperature: 19.1
Name: Teaneck | Temperature: 1.3
Name: South Burlington | Temperature: -2.6
Name: Seaford | Temperature: 8.9
Name: Rio del Mar | Temperature: 12.9
Name: The Colony | Temperature: 10.1
Name: Sonoma | Temperature: 13.4
Name: Solvay | Temperature: -2.2
Name: Sallisaw | Temperature: 0.7
Name: Timberlane | Temperature: 13.5
Name: Manassas | Temperature: -0.5
Name: Seneca | Temperature: -0.6
Name: Sumter | Temperature: 11.0
Name: St. Andrews | Temperature: 1.6
Name: Walker | Temperature: 13.5
Name: Schenectady | Temperature: -3.9
Name: St. Albans | Temperature: 10.1
Name: Somers | Temperature: -5.0
Name: Streetsboro | Temperature: -1.4
Name: West Boylston | Temperature: -1.5
Name: Santa Fe | Temperature: 22.6
Name: Swanzey | Temperature: -0.8
Name: Ukiah | Temperature: 8.7
Name: Poquoson | Temperature: 3.8
Name: South Park Township | Temperature: 0.2
Name: Upper Providence Township | Temperature: -273.1
Name: Stayton | Temperature: 3.6
Name: Tipp City | Temperature: 2.4
Name: Shelby | Temperature: 3.7
Name: Poughkeepsie | Temperature: -1.8
Name: Spencer | Temperature: -13.5
Name: Martin | Temperature: 13.7
Name: Newport News | Temperature: 6.7
Name: Seven Corners | Temperature: 1.4
Name: Tucson Estates | Temperature: 17.3
Name: Newport | Temperature: 10.5
Name: Topsham | Temperature: -2.5
Name: Murray | Temperature: -2.7
Name: Prescott | Temperature: 3.7
Name: St. Marys | Temperature: 5.3
Name: Troutdale | Temperature: 3.8
Name: Washington | Temperature: -1.0
Name: Perrysburg | Temperature: -2.2
Name: Roseville | Temperature: 11.6
Name: Sandersville | Temperature: 10.4
Name: Roswell | Temperature: 9.9
Name: St. Louis | Temperature: 2.8
Name: Thomaston | Temperature: 10.7
Name: Union City | Temperature: 12.8
Name: Union Beach | Temperature: 1.1
Name: Union | Temperature: 1.3
Name: Radnor Township | Temperature: -273.1
Name: Weslaco | Temperature: 20.2
Name: Sturgis | Temperature: -1.9
Name: Waimalu | Temperature: 23.1
Name: Upper Sandusky | Temperature: 0.2
Name: Virginia | Temperature: 1.4
Name: Westminster | Temperature: -4.2
Name: Westerly | Temperature: 0.9
Name: Washington Township | Temperature: -4.2
Name: West Point | Temperature: 8.9
Name: Stratford | Temperature: 0.3
Name: Tampa | Temperature: 11.6
Name: St. Ann | Temperature: -273.1
Name: Stoughton | Temperature: -0.8
Name: Seven Oaks | Temperature: 11.1
Name: Travilah | Temperature: 0.1
Name: Taylorsville | Temperature: -2.8
Name: Tempe | Temperature: 19.7
Name: Moorpark | Temperature: 14.2
Name: Versailles | Temperature: 6.5
Name: Kenilworth | Temperature: 11.1
Name: Waveland | Temperature: 10.5
Name: Waycross | Temperature: 4.0
Name: Rio Rancho | Temperature: 0.1
Name: Weirton | Temperature: 0.5
Name: West Linn | Temperature: 4.1
Name: Newton | Temperature: -0.3
Name: Sharon | Temperature: -0.0
Name: Kenmore | Temperature: 3.3
Name: Strathmore | Temperature: 4.0
Name: Newton | Temperature: -0.3
Name: Thompson | Temperature: -18.0
Name: Waltham | Temperature: -0.4
Name: San Carlos Park | Temperature: 13.9
Name: West Vero Corridor | Temperature: 11.5
Name: Suffield | Temperature: 6.0
Name: West Warwick | Temperature: -0.2
Name: Sebastian | Temperature: 5.5
Name: Watauga | Temperature: 10.4
Name: Salida | Temperature: 12.5
Name: Southport | Temperature: 10.4
Name: Wailuku | Temperature: 21.6
Name: Tarrytown | Temperature: 0.5
Name: Waukegan | Temperature: -3.9
Name: Pelham | Temperature: 8.2
Name: Newton | Temperature: -0.3
Name: Shaler Township | Temperature: 0.5
Name: Upper Arlington | Temperature: 1.9
Name: Phenix City | Temperature: 9.6
Name: Newton | Temperature: -0.3
Name: Newstead | Temperature: 22.9
Name: Kenmore | Temperature: 3.3
Name: Sulphur | Temperature: 12.2
Name: Wawarsing | Temperature: -2.8
Name: Manchester | Temperature: 10.6
Name: South Bend | Temperature: -1.3
Name: Newton | Temperature: -0.3
Name: Sudley | Temperature: -0.6
Name: Castlewood | Temperature: -3.6
Name: Treasure Island | Temperature: 13.0
Name: Verona | Temperature: -0.2
Name: Kendallville | Temperature: -0.8
Name: Mamaroneck | Temperature: 1.6
Name: Sun Lakes | Temperature: 19.3
Name: Tallulah | Temperature: 10.8
Name: Summerfield | Temperature: 4.8
Name: Temple City | Temperature: 15.1
Name: Sylvania | Temperature: -2.4
Name: Suffern | Temperature: -1.0
Name: Morgan Hill | Temperature: -273.1
Name: Warner Robins | Temperature: 11.3
Name: Pecos | Temperature: 7.0
Name: Morehead City | Temperature: 10.8
Name: Swansea | Temperature: 10.0
Name: Manchester | Temperature: 10.6
Name: Tonawanda | Temperature: -1.8
Name: Manchester | Temperature: 10.6
Name: Struthers | Temperature: 0.7
Name: West Jordan | Temperature: -2.7
Name: St. John | Temperature: -3.2
Name: West Lafayette | Temperature: 0.9
Name: Muskegon Heights | Temperature: -273.1
Name: Trenton | Temperature: -0.4
Name: Rome | Temperature: 8.1
Name: Vestavia Hills | Temperature: -273.1
Name: Moraine | Temperature: 3.0
Name: Ripon | Temperature: 10.2
Name: Beekman | Temperature: -1.3
Name: Westminster | Temperature: -4.2
Name: Tulare | Temperature: 8.7
Name: Sayreville | Temperature: 0.7
Name: Malverne | Temperature: 1.9
Name: Manchester | Temperature: 10.6
Name: West Allis | Temperature: -7.6
Name: Shelton | Temperature: 0.2
Name: Manchester | Temperature: 10.6
Name: Springfield | Temperature: -0.4
Name: Towson | Temperature: 0.7
Name: Union City | Temperature: 12.8
Name: South Jordan | Temperature: -2.0
Name: Rhinebeck | Temperature: -2.1
Name: Stratford | Temperature: 0.3
Name: Ware | Temperature: 9.8
Name: North Riverside | Temperature: -2.4
Name: Waxahachie | Temperature: 11.1
Name: St. Clair Shores | Temperature: -2.4
Name: Vestal | Temperature: -1.4
Name: Ripon | Temperature: 10.2
Name: Westminster | Temperature: -4.2
Name: Masonboro | Temperature: 9.1
Name: San Buenaventura | Temperature: 12.8
Name: Titusville | Temperature: 11.4
Name: Mansfield | Temperature: 10.3
Name: Stickney | Temperature: -2.4
Name: Wakefield | Temperature: 10.4
Name: Mamakating | Temperature: -273.1
Name: West Hartford | Temperature: -273.1
Name: West Yarmouth | Temperature: 0.1
Name: Seattle Hill-Silver Firs | Temperature: -273.1
Name: Massena | Temperature: -4.2
Name: Taunton | Temperature: 11.9
Name: Mashpee | Temperature: 0.2
Name: Massena | Temperature: -4.2
Name: Tavares | Temperature: 10.8
Name: Stone Mountain | Temperature: 10.5
Name: Shady Hills | Temperature: -273.1
Name: Westerly | Temperature: 0.9
Name: Mammoth Lakes | Temperature: -8.8
Name: Raleigh | Temperature: 5.6
Name: Weymouth | Temperature: 0.0
Name: Tukwila | Temperature: 3.6
Name: Manasquan | Temperature: 0.3
Name: Valley Station | Temperature: 4.1
Name: Thomson | Temperature: 11.6
Name: St. Helens | Temperature: -273.1
Name: South Laurel | Temperature: -0.2
Name: Webster | Temperature: -3.3
Name: Matawan | Temperature: 1.1
Name: Moreno Valley | Temperature: 13.1
Name: Muscle Shoals | Temperature: 6.6
Name: Sanatoga | Temperature: -2.3
Name: Port Salerno | Temperature: 14.7
Name: Mastic | Temperature: -1.0
Name: Kennebunk | Temperature: -4.1
Name: Sun City | Temperature: 18.7
Name: Morgan City | Temperature: 11.8
Name: Morristown | Temperature: 6.9
Name: Plymouth | Temperature: -0.7
Name: Kenner | Temperature: 14.1
Name: Van Wert | Temperature: -0.3
Name: Mattapoisett | Temperature: 1.0
Name: Cave Spring | Temperature: 3.3
Name: Wapakoneta | Temperature: 0.0
Name: Sharonville | Temperature: 2.9
Name: Westmont | Temperature: 17.3
Name: Mastic Beach | Temperature: -0.8
Name: Niagara Falls | Temperature: -1.5
Name: Suffolk | Temperature: -1.0
Name: Morristown | Temperature: 6.9
Name: Niceville | Temperature: 10.6
Name: Morris | Temperature: -1.5
Name: Kenosha | Temperature: -5.4
Name: Muskogee | Temperature: 1.1
Name: Troy | Temperature: -3.3
Name: Swampscott | Temperature: 0.3
Name: Wayne | Temperature: -2.5
Name: Massapequa Park | Temperature: 0.9
Name: Matthews | Temperature: 9.8
Name: Kensington | Temperature: 21.7
Name: Tysons Corner | Temperature: 1.0
Name: Moraga | Temperature: 12.3
Name: Tooele | Temperature: -2.2
Name: West Whittier-Los Nietos | Temperature: 17.9
Name: West Livingston | Temperature: 14.0
Name: Westmont | Temperature: 17.3
Name: Morrilton | Temperature: 5.2
Name: Kennett | Temperature: 5.3
Name: Springfield | Temperature: -0.4
Name: Niles | Temperature: -2.8
Name: West Melbourne | Temperature: 13.4
Name: Logansport | Temperature: 0.2
Name: Swampscott | Temperature: 0.3
Name: Kennewick | Temperature: 1.6
Name: Templeton | Temperature: 11.1
Name: Vandalia | Temperature: 2.5
Name: Storrs | Temperature: -2.1
Name: West Bridgewater | Temperature: -1.5
Name: Vancouver | Temperature: 5.6
Name: South Houston | Temperature: -273.1
Name: West Athens | Temperature: 17.4
Name: Sugarmill Woods | Temperature: 5.5
Name: Thonotosassa | Temperature: 10.1
Name: South San Jose Hills | Temperature: -273.1
Name: Shakopee | Temperature: -15.7
Name: Moscow | Temperature: -10.7
Name: University City | Temperature: 2.7
Name: White Settlement | Temperature: 10.4
Name: Kennesaw | Temperature: 9.7
Name: Lake Elmo | Temperature: -13.9
Name: Palm Harbor | Temperature: -273.1
Name: Perryville | Temperature: 1.6
Name: Visalia | Temperature: 9.7
Name: Temple | Temperature: 8.9
Name: Niles | Temperature: -2.8
Name: Nicholasville | Temperature: 2.3
Name: Manassas Park | Temperature: -0.6
Name: Mandeville | Temperature: 25.0
Name: Muscoy | Temperature: 9.9
Name: Waterville | Temperature: -6.6
Name: Villa Hills | Temperature: -273.1
Name: Niagara | Temperature: -1.7
Name: St. James | Temperature: -273.1
Name: Webster City | Temperature: -12.8
Name: West and East Lealman | Temperature: 12.4
Name: Morganville | Temperature: 1.0
Name: Wayland | Temperature: -0.7
Name: Morton | Temperature: -4.8
Name: Post Falls | Temperature: -0.4
Name: Tumwater | Temperature: 2.3
Name: Muscatine | Temperature: -8.6
Name: Rapid City | Temperature: -1.1
Name: Strongsville | Temperature: -1.1
Name: Richmond | Temperature: 1.4
Name: Pullman | Temperature: -0.8
Name: Streamwood | Temperature: -4.0
Name: Santa Maria | Temperature: 20.0
Name: Westborough | Temperature: -1.7
Name: Thornton | Temperature: -4.0
Name: Ware | Temperature: 9.8
Name: Victor | Temperature: -2.6
Name: Saco | Temperature: -2.6
Name: Wakefield-Peacedale | Temperature: -0.1
Name: Springfield | Temperature: -0.4
Name: Village Park | Temperature: 23.4
Name: Mukwonago | Temperature: -7.9
Name: Warsaw | Temperature: -0.9
Name: Wadsworth | Temperature: -0.6
Name: Montgomery | Temperature: -0.8
Name: Noblesville | Temperature: 1.0
Name: Norfolk | Temperature: -1.3
Name: Manitowoc | Temperature: -9.3
Name: Waterford | Temperature: -4.5
Name: Phillipsburg | Temperature: -1.2
Name: Waupun | Temperature: -10.2
Name: Owings Mills | Temperature: -0.6
Name: Maumee | Temperature: -2.2
Name: Matteson | Temperature: -1.7
Name: Upper St. Clair | Temperature: 0.3
Name: West University Place | Temperature: 16.5
Name: Maryland Heights | Temperature: -273.1
Name: Saugus | Temperature: 0.0
Name: Silsbee | Temperature: 13.4
Name: Mayfield | Temperature: 2.7
Name: Talladega | Temperature: 9.8
Name: Muskego | Temperature: -8.0
Name: North Royalton | Temperature: -1.1
Name: Morgantown | Temperature: -0.5
Name: Myrtle Beach | Temperature: 9.2
Name: Newcastle | Temperature: 22.1
Name: Randallstown | Temperature: 0.1
Name: North Smithfield | Temperature: -2.1
Name: Montecito | Temperature: 17.0
Name: Olney | Temperature: -0.4
Name: Succasunna-Kenvil | Temperature: -273.1
Name: Norcross | Temperature: 10.3
Name: Torrance | Temperature: 17.5
Name: Suisun City | Temperature: 14.9
Name: Wappinger | Temperature: -273.1
Name: South Huntington | Temperature: -273.1
Name: Municipality of Monroeville | Temperature: 0.1
Name: Mustang | Temperature: 1.4
Name: Mound | Temperature: -16.3
Name: Punta Gorda | Temperature: 11.9
Name: Thomasville | Temperature: 4.2
Name: Van Buren | Temperature: 4.4
Name: Mystic Island | Temperature: 1.0
Name: Maryland City | Temperature: -1.0
Name: Manistee | Temperature: -5.5
Name: Niskayuna | Temperature: -1.4
Name: Mansfield | Temperature: 10.3
Name: Malibu | Temperature: 14.5
Name: South Kensington | Temperature: 1.3
Name: Mounds View | Temperature: -14.4
Name: Norfolk | Temperature: -1.4
Name: North Springfield | Temperature: 0.9
Name: Tenafly | Temperature: 1.0
Name: Maumelle | Temperature: 4.8
Name: Vicksburg | Temperature: 11.5
Name: Mattydale | Temperature: -2.3
Name: Marysville | Temperature: 3.0
Name: Saginaw Township North | Temperature: -273.1
Name: St. Francis | Temperature: 0.9
Name: Mankato | Temperature: -16.4
Name: Santa Fe Springs | Temperature: 17.9
Name: Montgomery | Temperature: -0.8
Name: Martinez | Temperature: 11.9
Name: Olivette | Temperature: 2.7
Name: Temple Terrace | Temperature: 11.5
Name: Moss Bluff | Temperature: 12.5
Name: Mansfield | Temperature: 10.3
Name: Mansfield | Temperature: 10.3
Name: West Valley City | Temperature: -2.8
Name: Martinez | Temperature: 11.9
Name: The Hammocks | Temperature: -273.1
Name: Nipomo | Temperature: 15.7
Name: Manhasset | Temperature: 2.4
Name: Myrtle Grove | Temperature: 8.4
Name: Manhattan | Temperature: 2.5
Name: Stevens Point | Temperature: -13.0
Name: Monticello | Temperature: -17.0
Name: Mayfield | Temperature: 2.7
Name: Mechanicsville | Temperature: 1.5
Name: Norco | Temperature: 15.1
Name: Newburyport | Temperature: -0.6
Name: Mattoon | Temperature: 0.6
Name: Seabrook | Temperature: 0.4
Name: Mahtomedi | Temperature: -14.0
Name: Massillon | Temperature: 0.4
Name: West Hattiesburg | Temperature: -273.1
Name: Salem | Temperature: 25.0
Name: Newtown | Temperature: 21.6
Name: Mundelein | Temperature: -4.2
Name: Villa Park | Temperature: -2.8
Name: St. Marys | Temperature: 5.3
Name: Manhattan Beach | Temperature: 17.3
Name: Newington | Temperature: -1.7
Name: Manlius | Temperature: -2.2
Name: Newnan | Temperature: 10.9
Name: Wayne | Temperature: -2.5
Name: Vernon Hills | Temperature: -273.1
Name: Montgomery Village | Temperature: -0.7
Name: Myrtle Grove | Temperature: 8.4
Name: Monticello | Temperature: -17.0
Name: North Atlanta | Temperature: 10.2
Name: Monticello | Temperature: -17.0
Name: Olmsted Falls | Temperature: -1.1
Name: Ralston | Temperature: -4.2
Name: North Salt Lake | Temperature: -2.3
